월,일,대여시간,요일,이동거리(M),이용시간(분),이용건수,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),일조(hr),일사(MJ/m2),적설(cm),전운량(10분위),지면온도(°C),요일_0,요일_1,요일_2,요일_3,요일_4,요일_5,요일_6
7,7,19,4,4421.149411764706,37.1764705882353,23.0,27.2,0.0,3.0,140.0,56.0,1.0,0.69,0.0,0.0,27.0,False,False,False,False,True,False,False
7,7,20,4,2042.288,15.3,16.0,25.6,0.0,4.8,110.0,63.0,0.6,0.16,0.0,0.0,24.8,False,False,False,False,True,False,False
7,7,21,4,2932.9073333333336,32.13333333333333,21.0,24.4,0.0,3.3,140.0,68.0,0.0,0.0,0.0,0.0,23.6,False,False,False,False,True,False,False
7,7,22,4,2504.5185714285717,30.071428571428573,21.0,24.1,0.0,2.1,110.0,71.0,0.0,0.0,0.0,1.0,23.4,False,False,False,False,True,False,False
7,7,23,4,3464.7328571428575,24.142857142857142,13.0,23.7,0.0,2.7,70.0,73.0,0.0,0.0,0.0,1.0,22.7,False,False,False,False,True,False,False
7,8,0,5,2411.152,21.3,11.0,23.3,0.0,1.9,110.0,76.0,0.0,0.0,0.0,1.0,22.2,False,False,False,False,False,True,False
7,8,1,5,2048.524,142.0,7.0,23.0,0.0,1.6,70.0,77.0,0.0,0.0,0.0,2.0,21.9,False,False,False,False,False,True,False
7,8,2,5,1843.34,10.0,5.0,22.8,0.0,1.5,70.0,79.0,0.0,0.0,0.0,0.0,21.7,False,False,False,False,False,True,False
7,8,3,5,6199.535,42.0,5.0,22.6,0.0,1.8,70.0,80.0,0.0,0.0,0.0,1.0,21.5,False,False,False,False,False,True,False
7,8,4,5,1090.0,8.0,1.0,22.4,0.0,2.5,50.0,80.0,0.0,0.0,0.0,7.0,21.3,False,False,False,False,False,True,False
7,8,5,5,0.0,0.0,0.0,22.4,0.0,2.3,50.0,79.0,0.0,0.0,0.0,7.0,21.7,False,False,False,False,False,True,False
7,8,6,5,16.58,3.0,1.0,22.5,0.0,2.1,70.0,82.0,0.0,0.02,0.0,10.0,22.7,False,False,False,False,False,True,False
7,8,7,5,1248.12,6.0,1.0,22.7,0.0,2.6,50.0,81.0,0.0,0.18,0.0,10.0,23.5,False,False,False,False,False,True,False
7,8,8,5,0.0,0.0,0.0,23.2,0.0,2.0,70.0,79.0,0.0,0.34,0.0,10.0,24.6,False,False,False,False,False,True,False
7,8,9,5,3053.056,20.6,6.0,23.9,0.0,1.9,70.0,81.0,0.0,0.52,0.0,10.0,26.2,False,False,False,False,False,True,False
7,8,10,5,3527.443333333333,32.166666666666664,8.0,24.8,0.0,2.0,50.0,77.0,0.0,0.9,0.0,9.0,28.6,False,False,False,False,False,True,False
7,8,11,5,1425.14,12.0,1.0,25.5,0.0,2.9,50.0,75.0,0.0,1.15,0.0,10.0,29.6,False,False,False,False,False,True,False
7,8,12,5,1438.96,27.22222222222222,10.0,26.0,0.0,2.2,90.0,75.0,0.0,1.06,0.0,9.0,30.4,False,False,False,False,False,True,False
7,8,13,5,1648.9725,13.25,4.0,27.8,0.0,3.5,140.0,72.0,0.3,2.44,0.0,7.0,40.8,False,False,False,False,False,True,False
7,8,14,5,2654.0,21.8,5.0,29.3,0.0,2.0,90.0,67.0,0.9,3.34,0.0,4.0,42.6,False,False,False,False,False,True,False
7,8,15,5,3831.511,31.2,12.0,29.1,0.0,2.2,110.0,66.0,0.3,1.78,0.0,8.0,35.0,False,False,False,False,False,True,False
7,8,16,5,2005.7677777777778,40.0,13.0,29.3,0.0,3.6,160.0,64.0,0.1,1.32,0.0,8.0,33.4,False,False,False,False,False,True,False
7,8,17,5,1890.8558333333333,29.0,16.0,29.1,0.0,2.3,140.0,66.0,0.0,0.57,0.0,9.0,31.3,False,False,False,False,False,True,False
7,8,18,5,2905.368181818182,29.09090909090909,20.0,28.7,0.0,1.9,160.0,69.0,0.0,0.23,0.0,9.0,29.1,False,False,False,False,False,True,False
7,8,19,5,4972.637777777778,31.77777777777778,12.0,28.4,0.0,3.3,230.0,72.0,0.0,0.07,0.0,9.0,27.7,False,False,False,False,False,True,False
7,8,20,5,11121.77,69.42857142857143,10.0,27.6,0.0,3.2,250.0,74.0,0.0,0.01,0.0,0.0,26.8,False,False,False,False,False,True,False
7,8,21,5,4038.7490909090907,33.72727272727273,15.0,26.8,0.0,2.5,200.0,77.0,0.0,0.0,0.0,6.0,25.6,False,False,False,False,False,True,False
7,8,22,5,4327.864,34.3,17.0,26.2,0.0,1.9,250.0,79.0,0.0,0.0,0.0,3.0,24.8,False,False,False,False,False,True,False
7,8,23,5,4186.314444444444,31.333333333333332,11.0,25.7,0.0,2.9,250.0,83.0,0.0,0.0,0.0,8.0,24.6,False,False,False,False,False,True,False
7,9,0,6,9742.644285714287,71.28571428571429,10.0,25.5,0.0,1.3,180.0,82.0,0.0,0.0,0.0,8.0,24.6,False,False,False,False,False,False,True
7,9,1,6,2770.868,22.2,9.0,25.4,0.0,1.1,140.0,85.0,0.0,0.0,0.0,8.0,24.3,False,False,False,False,False,False,True
7,9,2,6,1208.784,7.8,5.0,25.3,0.0,2.3,160.0,87.0,0.0,0.0,0.0,8.0,24.6,False,False,False,False,False,False,True
7,9,3,6,0.0,0.0,0.0,25.3,0.0,1.1,160.0,86.0,0.0,0.0,0.0,8.0,24.7,False,False,False,False,False,False,True
7,9,4,6,1843.44,8.0,2.0,25.2,0.0,1.5,110.0,85.0,0.0,0.0,0.0,8.0,24.3,False,False,False,False,False,False,True
7,9,5,6,1466.4266666666665,9.333333333333334,4.0,25.1,0.0,1.1,70.0,85.0,0.0,0.0,0.0,8.0,24.3,False,False,False,False,False,False,True
7,9,6,6,887.07,4.0,1.0,25.2,0.0,2.2,90.0,85.0,0.0,0.04,0.0,6.0,24.5,False,False,False,False,False,False,True
7,9,7,6,1210.0,5.0,1.0,25.4,0.0,2.2,90.0,86.0,0.0,0.18,0.0,10.0,25.3,False,False,False,False,False,False,True
7,9,8,6,3110.0,15.666666666666666,3.0,25.5,0.0,2.0,70.0,86.0,0.0,0.17,0.0,10.0,25.9,False,False,False,False,False,False,True
7,9,9,6,642.16,5.0,3.0,26.9,0.0,1.9,70.0,80.0,0.3,0.98,0.0,10.0,29.2,False,False,False,False,False,False,True
7,9,10,6,0.0,0.0,0.0,26.6,0.3,0.7,320.0,85.0,0.0,0.23,0.0,10.0,27.4,False,False,False,False,False,False,True
7,9,11,6,1000.0,5.0,1.0,21.8,23.5,5.1,70.0,95.0,0.0,0.13,0.0,10.0,22.0,False,False,False,False,False,False,True
7,9,12,6,0.0,0.0,0.0,22.0,10.2,2.2,90.0,97.0,0.0,0.19,0.0,10.0,21.7,False,False,False,False,False,False,True
7,9,13,6,0.0,0.0,0.0,21.7,10.1,3.6,50.0,97.0,0.0,0.62,0.0,10.0,23.4,False,False,False,False,False,False,True
7,9,14,6,4522.233333333334,41.666666666666664,3.0,22.2,0.6,2.6,70.0,92.0,0.0,0.63,0.0,10.0,25.1,False,False,False,False,False,False,True
7,9,15,6,2204.905,15.875,10.0,23.4,2.8,2.2,70.0,92.0,0.1,1.18,0.0,7.0,29.8,False,False,False,False,False,False,True
7,9,16,6,4833.782857142857,31.714285714285715,7.0,25.1,0.0,2.5,50.0,83.0,0.6,2.17,0.0,6.0,32.4,False,False,False,False,False,False,True
7,9,17,6,2062.88,19.875,10.0,25.2,0.0,1.8,50.0,81.0,0.1,0.92,0.0,9.0,28.3,False,False,False,False,False,False,True
7,9,18,6,2790.962142857143,24.714285714285715,16.0,25.1,0.0,2.2,50.0,80.0,0.0,0.48,0.0,9.0,26.6,False,False,False,False,False,False,True
7,9,19,6,2123.9366666666665,14.0,4.0,24.8,0.0,2.2,50.0,80.0,0.0,0.13,0.0,9.0,25.4,False,False,False,False,False,False,True
7,9,20,6,2333.57,18.833333333333332,9.0,24.6,0.0,1.3,50.0,81.0,0.0,0.02,0.0,2.0,24.7,False,False,False,False,False,False,True
7,9,21,6,3237.612857142857,23.142857142857142,9.0,24.6,0.0,1.3,20.0,84.0,0.0,0.0,0.0,10.0,24.5,False,False,False,False,False,False,True
7,9,22,6,3640.4518181818185,29.363636363636363,13.0,24.6,0.0,1.5,20.0,85.0,0.0,0.0,0.0,6.0,24.4,False,False,False,False,False,False,True
7,9,23,6,3073.4514285714286,28.142857142857142,11.0,24.6,0.0,1.5,20.0,86.0,0.0,0.0,0.0,7.0,24.4,False,False,False,False,False,False,True
7,10,0,0,5767.3425,44.0,6.0,25.0,0.0,1.6,340.0,87.0,0.0,0.0,0.0,10.0,24.5,True,False,False,False,False,False,False
7,10,1,0,1832.3542857142857,13.428571428571429,9.0,25.1,0.0,2.2,160.0,88.0,0.0,0.0,0.0,6.0,24.0,True,False,False,False,False,False,False
7,10,2,0,3559.86,24.5,4.0,24.6,0.0,1.6,110.0,89.0,0.0,0.0,0.0,8.0,23.3,True,False,False,False,False,False,False
7,10,3,0,1430.6399999999999,17.5,3.0,24.3,0.0,1.5,110.0,90.0,0.0,0.0,0.0,9.0,23.1,True,False,False,False,False,False,False
7,10,4,0,0.0,2.0,1.0,24.2,0.0,1.8,50.0,91.0,0.0,0.0,0.0,10.0,23.5,True,False,False,False,False,False,False
7,10,5,0,1375.0,8.5,2.0,24.3,0.0,1.9,50.0,90.0,0.0,0.0,0.0,10.0,23.8,True,False,False,False,False,False,False
7,10,6,0,0.0,0.0,0.0,23.2,11.5,1.6,140.0,91.0,0.0,0.01,0.0,10.0,22.9,True,False,False,False,False,False,False
7,10,7,0,1215.27,7.0,2.0,23.2,0.0,1.2,180.0,92.0,0.0,0.08,0.0,10.0,23.6,True,False,False,False,False,False,False
7,10,8,0,3061.1775,38.75,5.0,23.5,0.0,1.9,70.0,96.0,0.0,0.13,0.0,10.0,24.4,True,False,False,False,False,False,False
7,10,9,0,2121.121428571428,27.428571428571427,8.0,24.0,0.0,0.5,70.0,94.0,0.0,0.19,0.0,10.0,24.7,True,False,False,False,False,False,False
7,10,10,0,2317.92,40.75,4.0,25.2,0.0,1.4,110.0,91.0,0.0,0.8,0.0,10.0,29.0,True,False,False,False,False,False,False
7,10,11,0,2048.4162499999998,24.375,9.0,26.9,0.0,1.6,70.0,88.0,0.3,1.62,0.0,9.0,33.2,True,False,False,False,False,False,False
7,10,12,0,2192.2571428571428,36.0,8.0,27.2,0.0,2.7,20.0,81.0,0.3,1.52,0.0,8.0,30.8,True,False,False,False,False,False,False
7,10,13,0,2496.8025000000002,16.0,6.0,28.5,0.0,0.9,70.0,82.0,0.2,1.8,0.0,8.0,36.4,True,False,False,False,False,False,False
7,10,14,0,1129.0366666666666,26.333333333333332,5.0,30.2,0.0,2.8,230.0,67.0,0.8,3.23,0.0,6.0,40.1,True,False,False,False,False,False,False
7,10,15,0,3005.19,28.833333333333332,7.0,30.6,0.0,3.6,230.0,62.0,0.8,2.77,0.0,6.0,38.3,True,False,False,False,False,False,False
7,10,16,0,3127.5658333333336,28.333333333333332,16.0,30.5,0.0,3.9,250.0,65.0,0.7,2.16,0.0,2.0,36.7,True,False,False,False,False,False,False
7,10,17,0,3753.9186666666665,20.533333333333335,22.0,30.5,0.0,3.5,250.0,65.0,1.0,2.03,0.0,2.0,34.1,True,False,False,False,False,False,False
7,10,18,0,4185.162666666667,40.4,28.0,29.6,0.0,4.3,230.0,65.0,1.0,1.36,0.0,1.0,29.9,True,False,False,False,False,False,False
7,10,19,0,4734.346363636363,32.27272727272727,15.0,28.2,0.0,3.4,250.0,71.0,0.8,0.61,0.0,1.0,27.6,True,False,False,False,False,False,False
7,10,20,0,2451.113076923077,25.846153846153847,19.0,26.7,0.0,4.0,250.0,76.0,0.0,0.1,0.0,1.0,25.6,True,False,False,False,False,False,False
7,10,21,0,2577.9284615384613,24.0,17.0,26.0,0.0,2.9,250.0,79.0,0.0,0.0,0.0,6.0,25.1,True,False,False,False,False,False,False
7,10,22,0,2901.7508333333335,18.25,22.0,26.0,0.0,2.9,200.0,80.0,0.0,0.0,0.0,6.0,25.3,True,False,False,False,False,False,False
7,10,23,0,1813.1416666666667,10.166666666666666,10.0,25.8,0.0,3.1,200.0,79.0,0.0,0.0,0.0,7.0,25.1,True,False,False,False,False,False,False
7,11,0,1,1702.8966666666668,12.0,5.0,25.8,0.0,1.6,290.0,81.0,0.0,0.0,0.0,8.0,25.0,False,True,False,False,False,False,False
7,11,1,1,2218.5825,15.75,6.0,25.8,0.0,1.9,200.0,81.0,0.0,0.0,0.0,7.0,25.0,False,True,False,False,False,False,False
7,11,2,1,0.0,0.0,0.0,25.5,0.0,1.2,180.0,81.0,0.0,0.0,0.0,6.0,24.4,False,True,False,False,False,False,False
7,11,3,1,1010.25,8.5,2.0,25.2,0.0,1.9,140.0,81.0,0.0,0.0,0.0,6.0,23.8,False,True,False,False,False,False,False
7,11,4,1,0.0,0.0,0.0,24.9,0.0,0.4,0.0,84.0,0.0,0.0,0.0,8.0,24.2,False,True,False,False,False,False,False
7,11,5,1,3780.0,24.0,1.0,25.2,0.0,1.1,50.0,82.0,0.0,0.0,0.0,10.0,24.4,False,True,False,False,False,False,False
7,11,6,1,0.0,0.0,0.0,25.2,0.0,1.3,360.0,83.0,0.0,0.01,0.0,10.0,24.7,False,True,False,False,False,False,False
7,11,7,1,3399.8266666666664,14.666666666666666,4.0,25.6,0.0,1.8,140.0,85.0,0.0,0.06,0.0,10.0,25.0,False,True,False,False,False,False,False
7,11,8,1,588.01,3.0,1.0,25.8,0.0,0.9,140.0,86.0,0.0,0.18,0.0,10.0,26.2,False,True,False,False,False,False,False
7,11,9,1,0.0,0.0,0.0,25.4,2.2,2.5,200.0,94.0,0.0,0.08,0.0,10.0,25.0,False,True,False,False,False,False,False
7,11,10,1,0.0,0.0,0.0,24.7,0.8,2.8,200.0,90.0,0.0,0.23,0.0,10.0,25.5,False,True,False,False,False,False,False
7,11,11,1,0.0,0.0,0.0,24.0,15.4,1.5,110.0,96.0,0.0,0.1,0.0,10.0,24.2,False,True,False,False,False,False,False
7,11,12,1,726.505,6.5,2.0,23.8,0.7,2.6,50.0,95.0,0.0,0.14,0.0,10.0,24.5,False,True,False,False,False,False,False
7,11,13,1,0.0,0.0,0.0,23.8,0.0,3.3,50.0,93.0,0.0,0.43,0.0,10.0,25.6,False,True,False,False,False,False,False
7,11,14,1,0.0,0.0,0.0,23.5,3.3,2.7,70.0,98.0,0.0,0.17,0.0,10.0,24.5,False,True,False,False,False,False,False
7,11,15,1,0.0,0.0,0.0,22.3,2.9,4.2,50.0,96.0,0.0,0.22,0.0,10.0,23.6,False,True,False,False,False,False,False
7,11,16,1,0.0,0.0,0.0,22.1,12.7,2.1,50.0,99.0,0.0,0.16,0.0,10.0,22.9,False,True,False,False,False,False,False
7,11,17,1,0.0,0.0,0.0,22.0,11.0,2.2,70.0,100.0,0.0,0.11,0.0,10.0,22.5,False,True,False,False,False,False,False
7,11,18,1,0.0,0.0,0.0,21.8,7.1,1.3,110.0,99.0,0.0,0.11,0.0,10.0,22.5,False,True,False,False,False,False,False
7,11,19,1,1024.185,23.0,3.0,21.8,2.0,1.7,50.0,97.0,0.0,0.11,0.0,9.0,22.7,False,True,False,False,False,False,False
7,11,20,1,2224.0125,16.5,6.0,21.9,0.2,1.7,50.0,95.0,0.0,0.1,0.0,9.0,22.6,False,True,False,False,False,False,False
7,11,21,1,1718.1490909090908,13.909090909090908,13.0,21.9,0.0,1.7,50.0,96.0,0.0,0.0,0.0,9.0,22.4,False,True,False,False,False,False,False
7,11,22,1,2082.626,30.0,8.0,21.9,0.0,2.1,50.0,97.0,0.0,0.0,0.0,6.0,22.4,False,True,False,False,False,False,False
7,11,23,1,1888.04,12.25,6.0,21.8,0.0,1.7,50.0,96.0,0.0,0.0,0.0,6.0,22.1,False,True,False,False,False,False,False
7,12,0,2,1519.85,12.8,7.0,22.0,0.0,0.9,20.0,95.0,0.0,0.0,0.0,10.0,22.5,False,False,True,False,False,False,False
7,12,1,2,3528.7000000000003,39.333333333333336,3.0,22.2,0.0,0.6,110.0,97.0,0.0,0.0,0.0,10.0,22.6,False,False,True,False,False,False,False
7,12,2,2,2654.185,14.0,2.0,22.4,0.0,0.6,70.0,96.0,0.0,0.0,0.0,10.0,22.8,False,False,True,False,False,False,False
7,12,3,2,3990.0,10.0,1.0,22.5,0.0,1.0,20.0,97.0,0.0,0.0,0.0,10.0,22.9,False,False,True,False,False,False,False
7,12,4,2,0.0,0.0,0.0,22.7,0.2,1.8,20.0,99.0,0.0,0.0,0.0,10.0,22.9,False,False,True,False,False,False,False
7,12,5,2,0.0,0.0,0.0,22.6,0.3,1.0,20.0,97.0,0.0,0.0,0.0,10.0,22.9,False,False,True,False,False,False,False
7,12,6,2,0.0,0.0,0.0,22.7,0.1,0.8,20.0,99.0,0.0,0.01,0.0,10.0,23.0,False,False,True,False,False,False,False
7,12,7,2,1169.225,51.0,3.0,23.1,0.1,0.9,70.0,98.0,0.0,0.16,0.0,8.0,23.9,False,False,True,False,False,False,False
7,12,8,2,2440.985,25.166666666666668,6.0,23.4,0.0,2.3,20.0,96.0,0.0,0.2,0.0,9.0,24.4,False,False,True,False,False,False,False
7,12,9,2,2176.84,12.666666666666666,8.0,24.6,0.0,1.9,360.0,95.0,0.0,0.69,0.0,8.0,27.7,False,False,True,False,False,False,False
7,12,10,2,1654.135,9.5,2.0,25.4,0.0,1.1,250.0,90.0,0.1,0.79,0.0,9.0,28.2,False,False,True,False,False,False,False
7,12,11,2,2710.7574999999997,21.875,11.0,26.1,0.0,1.6,270.0,87.0,0.0,0.68,0.0,9.0,29.0,False,False,True,False,False,False,False
7,12,12,2,1843.391111111111,15.222222222222221,11.0,26.9,0.0,1.9,250.0,84.0,0.1,1.29,0.0,9.0,31.2,False,False,True,False,False,False,False
7,12,13,2,2494.6322222222225,26.22222222222222,11.0,27.6,0.0,1.7,270.0,78.0,0.0,1.45,0.0,10.0,32.0,False,False,True,False,False,False,False
7,12,14,2,1803.993333333333,24.833333333333332,6.0,28.5,0.0,1.4,290.0,77.0,0.3,2.05,0.0,10.0,33.2,False,False,True,False,False,False,False
7,12,15,2,1589.6470000000002,14.2,12.0,28.3,0.0,2.2,270.0,76.0,0.0,0.96,0.0,10.0,31.7,False,False,True,False,False,False,False
7,12,16,2,2290.0666666666666,17.5,16.0,29.0,0.0,2.5,270.0,74.0,0.4,1.79,0.0,7.0,33.0,False,False,True,False,False,False,False
7,12,17,2,4465.6425,40.666666666666664,17.0,28.9,0.0,2.6,270.0,73.0,0.3,1.4,0.0,7.0,32.0,False,False,True,False,False,False,False
7,12,18,2,3298.304444444444,27.22222222222222,30.0,28.3,0.0,1.4,290.0,75.0,0.0,0.54,0.0,8.0,29.5,False,False,True,False,False,False,False
7,12,19,2,6650.788888888888,53.833333333333336,24.0,27.8,0.0,1.4,270.0,76.0,0.0,0.3,0.0,9.0,27.9,False,False,True,False,False,False,False
7,12,20,2,3145.80875,38.375,14.0,27.4,0.0,1.6,290.0,79.0,0.0,0.03,0.0,10.0,26.8,False,False,True,False,False,False,False
7,12,21,2,3569.1975,32.916666666666664,23.0,26.9,0.0,1.6,270.0,80.0,0.0,0.0,0.0,10.0,26.0,False,False,True,False,False,False,False
7,12,22,2,2419.130769230769,26.0,20.0,26.7,0.0,0.1,0.0,81.0,0.0,0.0,0.0,9.0,25.6,False,False,True,False,False,False,False
7,12,23,2,1553.85375,14.0,12.0,26.4,0.0,1.4,270.0,83.0,0.0,0.0,0.0,10.0,25.3,False,False,True,False,False,False,False
7,13,0,3,1215.0,6.75,4.0,26.2,0.0,1.9,270.0,85.0,0.0,0.0,0.0,10.0,25.1,False,False,False,True,False,False,False
7,13,1,3,4074.78,22.333333333333332,4.0,26.0,0.0,0.5,250.0,85.0,0.0,0.0,0.0,10.0,25.1,False,False,False,True,False,False,False
7,13,2,3,1248.885,7.0,2.0,25.9,0.0,0.7,290.0,87.0,0.0,0.0,0.0,10.0,24.9,False,False,False,True,False,False,False
7,13,3,3,610.0,5.0,1.0,25.5,0.1,0.4,0.0,90.0,0.0,0.0,0.0,10.0,24.7,False,False,False,True,False,False,False
7,13,4,3,0.0,0.0,0.0,25.4,0.0,0.9,70.0,91.0,0.0,0.0,0.0,10.0,24.7,False,False,False,True,False,False,False
7,13,5,3,0.0,0.0,0.0,25.3,0.0,1.4,140.0,91.0,0.0,0.0,0.0,10.0,24.8,False,False,False,True,False,False,False
7,13,6,3,858.4200000000001,5.5,2.0,25.4,0.0,1.0,90.0,91.0,0.0,0.01,0.0,10.0,24.7,False,False,False,True,False,False,False
7,13,7,3,1809.3133333333335,10.0,4.0,25.6,0.0,1.3,90.0,91.0,0.0,0.11,0.0,10.0,25.4,False,False,False,True,False,False,False
7,13,8,3,2926.6666666666665,14.666666666666666,3.0,25.9,0.0,1.4,110.0,90.0,0.0,0.2,0.0,10.0,25.9,False,False,False,True,False,False,False
7,13,9,3,610.99,5.0,1.0,26.3,0.0,1.2,90.0,88.0,0.0,0.35,0.0,10.0,26.6,False,False,False,True,False,False,False
7,13,10,3,2440.0,33.0,1.0,26.5,0.1,1.7,110.0,89.0,0.0,0.24,0.0,10.0,26.7,False,False,False,True,False,False,False
7,13,11,3,0.0,0.0,0.0,26.0,1.6,2.7,200.0,94.0,0.0,0.24,0.0,10.0,26.3,False,False,False,True,False,False,False
7,13,12,3,0.0,0.0,0.0,24.8,12.7,2.0,360.0,96.0,0.0,0.2,0.0,10.0,25.0,False,False,False,True,False,False,False
7,13,13,3,0.0,0.0,0.0,25.0,4.1,1.5,20.0,97.0,0.0,0.35,0.0,10.0,26.8,False,False,False,True,False,False,False
7,13,14,3,0.0,0.0,0.0,25.3,1.3,2.4,110.0,95.0,0.0,0.33,0.0,10.0,25.8,False,False,False,True,False,False,False
7,13,15,3,0.0,0.0,0.0,24.9,34.7,2.8,50.0,99.0,0.0,0.12,0.0,10.0,24.9,False,False,False,True,False,False,False
7,13,16,3,0.0,0.0,0.0,24.9,8.3,1.2,70.0,97.0,0.0,0.23,0.0,10.0,25.1,False,False,False,True,False,False,False
7,13,17,3,0.0,0.0,0.0,24.8,0.9,2.2,50.0,99.0,0.0,0.11,0.0,10.0,25.0,False,False,False,True,False,False,False
7,13,18,3,1100.0,7.0,1.0,25.0,3.8,0.6,50.0,99.0,0.0,0.06,0.0,10.0,24.8,False,False,False,True,False,False,False
7,13,19,3,1645.7033333333336,20.666666666666668,3.0,25.1,5.6,2.4,70.0,98.0,0.0,0.06,0.0,10.0,24.9,False,False,False,True,False,False,False
7,13,20,3,2203.19,14.0,2.0,25.0,0.0,2.6,50.0,97.0,0.0,0.02,0.0,10.0,24.6,False,False,False,True,False,False,False
7,13,21,3,0.0,0.0,0.0,24.9,4.3,1.8,70.0,99.0,0.0,0.0,0.0,10.0,24.4,False,False,False,True,False,False,False
7,13,22,3,0.0,0.0,0.0,24.8,4.8,2.2,70.0,99.0,0.0,0.0,0.0,10.0,24.3,False,False,False,True,False,False,False
7,13,23,3,0.0,0.0,0.0,24.8,0.9,2.1,90.0,97.0,0.0,0.0,0.0,10.0,24.2,False,False,False,True,False,False,False
7,14,0,4,0.0,0.0,0.0,24.7,8.4,2.2,180.0,98.0,0.0,0.0,0.0,10.0,24.1,False,False,False,False,True,False,False
7,14,1,4,0.0,0.0,0.0,24.1,15.3,1.1,90.0,98.0,0.0,0.0,0.0,10.0,23.6,False,False,False,False,True,False,False
7,14,2,4,0.0,0.0,0.0,24.0,17.7,1.4,50.0,99.0,0.0,0.0,0.0,10.0,23.4,False,False,False,False,True,False,False
7,14,3,4,0.0,0.0,0.0,24.0,8.3,1.2,20.0,100.0,0.0,0.0,0.0,10.0,23.6,False,False,False,False,True,False,False
7,14,4,4,550.0,3.0,1.0,24.3,13.9,1.1,340.0,100.0,0.0,0.0,0.0,10.0,23.7,False,False,False,False,True,False,False
7,14,5,4,0.0,0.0,0.0,24.5,3.1,4.0,230.0,99.0,0.0,0.0,0.0,10.0,23.9,False,False,False,False,True,False,False
7,14,6,4,0.0,0.0,0.0,24.6,0.4,4.3,200.0,99.0,0.0,0.0,0.0,10.0,24.0,False,False,False,False,True,False,False
7,14,7,4,0.0,0.0,0.0,24.7,1.4,4.2,200.0,100.0,0.0,0.02,0.0,10.0,24.2,False,False,False,False,True,False,False
7,14,8,4,5490.0,35.0,1.0,24.8,0.3,3.6,200.0,99.0,0.0,0.03,0.0,10.0,24.4,False,False,False,False,True,False,False
7,14,9,4,2728.2,62.5,2.0,24.9,0.4,2.5,200.0,99.0,0.0,0.1,0.0,10.0,24.8,False,False,False,False,True,False,False
7,14,10,4,0.0,0.0,0.0,24.9,0.0,3.6,200.0,100.0,0.0,0.16,0.0,10.0,25.1,False,False,False,False,True,False,False
7,14,11,4,0.0,0.0,0.0,25.1,0.6,3.2,200.0,100.0,0.0,0.23,0.0,10.0,25.3,False,False,False,False,True,False,False
7,14,12,4,980.0,5.0,1.0,25.0,1.3,3.5,200.0,99.0,0.0,0.18,0.0,10.0,25.5,False,False,False,False,True,False,False
7,14,13,4,0.0,0.0,0.0,24.7,5.3,3.7,200.0,98.0,0.0,0.27,0.0,10.0,25.4,False,False,False,False,True,False,False
7,14,14,4,0.0,0.0,0.0,24.7,0.2,3.4,200.0,99.0,0.0,0.13,0.0,10.0,25.0,False,False,False,False,True,False,False
7,14,15,4,4466.16,26.0,3.0,24.7,1.2,2.8,200.0,99.0,0.0,0.09,0.0,10.0,24.8,False,False,False,False,True,False,False
7,14,16,4,2830.0,19.0,2.0,24.5,0.5,3.0,200.0,99.0,0.0,0.12,0.0,10.0,24.8,False,False,False,False,True,False,False
7,14,17,4,1940.0,42.0,1.0,24.4,0.8,3.3,200.0,99.0,0.0,0.09,0.0,10.0,24.7,False,False,False,False,True,False,False
7,14,18,4,1530.0,11.5,4.0,24.4,0.2,3.3,230.0,99.0,0.0,0.06,0.0,10.0,24.5,False,False,False,False,True,False,False
7,14,19,4,3171.545,25.0,2.0,24.5,0.3,2.5,230.0,99.0,0.0,0.03,0.0,10.0,24.4,False,False,False,False,True,False,False
7,14,20,4,723.9300000000001,18.5,2.0,24.6,0.5,2.2,200.0,100.0,0.0,0.01,0.0,10.0,24.4,False,False,False,False,True,False,False
7,14,21,4,1685.6619999999998,19.4,6.0,24.6,0.5,2.9,200.0,99.0,0.0,0.0,0.0,10.0,24.4,False,False,False,False,True,False,False
7,14,22,4,1614.0966666666666,10.666666666666666,3.0,24.4,0.0,3.1,200.0,99.0,0.0,0.0,0.0,10.0,24.2,False,False,False,False,True,False,False
7,14,23,4,896.695,7.25,4.0,24.4,0.4,3.7,200.0,99.0,0.0,0.0,0.0,10.0,24.1,False,False,False,False,True,False,False
7,15,0,5,6689.1225,42.0,5.0,24.4,0.1,2.7,200.0,99.0,0.0,0.0,0.0,10.0,24.2,False,False,False,False,False,True,False
7,15,1,5,1393.4099999999999,8.5,2.0,24.3,0.0,2.4,200.0,99.0,0.0,0.0,0.0,10.0,24.1,False,False,False,False,False,True,False
7,15,2,5,0.0,0.0,0.0,24.3,0.0,2.5,200.0,99.0,0.0,0.0,0.0,10.0,24.1,False,False,False,False,False,True,False
7,15,3,5,759.45,6.0,2.0,24.4,0.5,1.6,230.0,100.0,0.0,0.0,0.0,10.0,24.2,False,False,False,False,False,True,False
7,15,4,5,0.0,0.0,0.0,24.5,0.2,2.0,180.0,99.0,0.0,0.0,0.0,10.0,24.2,False,False,False,False,False,True,False
7,15,5,5,1028.1,5.0,1.0,24.4,0.0,2.5,200.0,99.0,0.0,0.0,0.0,10.0,24.2,False,False,False,False,False,True,False
7,15,6,5,0.0,0.0,0.0,24.4,0.1,2.6,180.0,99.0,0.0,0.0,0.0,10.0,24.2,False,False,False,False,False,True,False
